camera_id,source_video,frame,timestamp,split,image
camB,data/cams/camB_20fps.mp4,1690,84.5,train,data/vehicle_dataset/images/train/camB_000061_0084.50.jpg
camB,data/cams/camB_20fps.mp4,1718,85.9,train,data/vehicle_dataset/images/train/camB_000062_0085.90.jpg
camB,data/cams/camB_20fps.mp4,1745,87.25,train,data/vehicle_dataset/images/train/camB_000063_0087.25.jpg
camB,data/cams/camB_20fps.mp4,1773,88.65,train,data/vehicle_dataset/images/train/camB_000064_0088.65.jpg
camB,data/cams/camB_20fps.mp4,1800,90.0,train,data/vehicle_dataset/images/train/camB_000065_0090.00.jpg
camB,data/cams/camB_20fps.mp4,1828,91.4,train,data/vehicle_dataset/images/train/camB_000066_0091.40.jpg
camB,data/cams/camB_20fps.mp4,1855,92.75,train,data/vehicle_dataset/images/train/camB_000067_0092.75.jpg
camB,data/cams/camB_20fps.mp4,1883,94.15,train,data/vehicle_dataset/images/train/camB_000068_0094.15.jpg
camB,data/cams/camB_20fps.mp4,1910,95.5,train,data/vehicle_dataset/images/train/camB_000069_0095.50.jpg
camB,data/cams/camB_20fps.mp4,1938,96.9,train,data/vehicle_dataset/images/train/camB_000070_0096.90.jpg
camB,data/cams/camB_20fps.mp4,1965,98.25,train,data/vehicle_dataset/images/train/camB_000071_0098.25.jpg
camB,data/cams/camB_20fps.mp4,1993,99.65,train,data/vehicle_dataset/images/train/camB_000072_0099.65.jpg
camB,data/cams/camB_20fps.mp4,2020,101.0,train,data/vehicle_dataset/images/train/camB_000073_0101.00.jpg
camB,data/cams/camB_20fps.mp4,2048,102.4,train,data/vehicle_dataset/images/train/camB_000074_0102.40.jpg
camB,data/cams/camB_20fps.mp4,2075,103.75,train,data/vehicle_dataset/images/train/camB_000075_0103.75.jpg
camB,data/cams/camB_20fps.mp4,2103,105.15,train,data/vehicle_dataset/images/train/camB_000076_0105.15.jpg
camB,data/cams/camB_20fps.mp4,2130,106.5,train,data/vehicle_dataset/images/train/camB_000077_0106.50.jpg
camB,data/cams/camB_20fps.mp4,2158,107.9,train,data/vehicle_dataset/images/train/camB_000078_0107.90.jpg
camB,data/cams/camB_20fps.mp4,2185,109.25,train,data/vehicle_dataset/images/train/camB_000079_0109.25.jpg
camB,data/cams/camB_20fps.mp4,2213,110.65,train,data/vehicle_dataset/images/train/camB_000080_0110.65.jpg
camB,data/cams/camB_20fps.mp4,2240,112.0,train,data/vehicle_dataset/images/train/camB_000081_0112.00.jpg
camB,data/cams/camB_20fps.mp4,2268,113.4,train,data/vehicle_dataset/images/train/camB_000082_0113.40.jpg
camB,data/cams/camB_20fps.mp4,2295,114.75,train,data/vehicle_dataset/images/train/camB_000083_0114.75.jpg
camB,data/cams/camB_20fps.mp4,2323,116.15,train,data/vehicle_dataset/images/train/camB_000084_0116.15.jpg
camB,data/cams/camB_20fps.mp4,2350,117.5,train,data/vehicle_dataset/images/train/camB_000085_0117.50.jpg
camB,data/cams/camB_20fps.mp4,2378,118.9,train,data/vehicle_dataset/images/train/camB_000086_0118.90.jpg
camB,data/cams/camB_20fps.mp4,2405,120.25,train,data/vehicle_dataset/images/train/camB_000087_0120.25.jpg
camB,data/cams/camB_20fps.mp4,2433,121.65,train,data/vehicle_dataset/images/train/camB_000088_0121.65.jpg
camB,data/cams/camB_20fps.mp4,2460,123.0,train,data/vehicle_dataset/images/train/camB_000089_0123.00.jpg
camB,data/cams/camB_20fps.mp4,2488,124.4,train,data/vehicle_dataset/images/train/camB_000090_0124.40.jpg
camB,data/cams/camB_20fps.mp4,2515,125.75,train,data/vehicle_dataset/images/train/camB_000091_0125.75.jpg
camB,data/cams/camB_20fps.mp4,2543,127.15,train,data/vehicle_dataset/images/train/camB_000092_0127.15.jpg
camB,data/cams/camB_20fps.mp4,2570,128.5,train,data/vehicle_dataset/images/train/camB_000093_0128.50.jpg
camB,data/cams/camB_20fps.mp4,2598,129.9,train,data/vehicle_dataset/images/train/camB_000094_0129.90.jpg
camB,data/cams/camB_20fps.mp4,2625,131.25,train,data/vehicle_dataset/images/train/camB_000095_0131.25.jpg
camB,data/cams/camB_20fps.mp4,2653,132.65,train,data/vehicle_dataset/images/train/camB_000096_0132.65.jpg
camB,data/cams/camB_20fps.mp4,2680,134.0,train,data/vehicle_dataset/images/train/camB_000097_0134.00.jpg
camB,data/cams/camB_20fps.mp4,2708,135.4,train,data/vehicle_dataset/images/train/camB_000098_0135.40.jpg
camB,data/cams/camB_20fps.mp4,2735,136.75,train,data/vehicle_dataset/images/train/camB_000099_0136.75.jpg
camB,data/cams/camB_20fps.mp4,2763,138.15,train,data/vehicle_dataset/images/train/camB_000100_0138.15.jpg
camB,data/cams/camB_20fps.mp4,2790,139.5,train,data/vehicle_dataset/images/train/camB_000101_0139.50.jpg
camB,data/cams/camB_20fps.mp4,2818,140.9,train,data/vehicle_dataset/images/train/camB_000102_0140.90.jpg
camB,data/cams/camB_20fps.mp4,2845,142.25,train,data/vehicle_dataset/images/train/camB_000103_0142.25.jpg
camB,data/cams/camB_20fps.mp4,2873,143.65,train,data/vehicle_dataset/images/train/camB_000104_0143.65.jpg
camB,data/cams/camB_20fps.mp4,2900,145.0,train,data/vehicle_dataset/images/train/camB_000105_0145.00.jpg
camB,data/cams/camB_20fps.mp4,2928,146.4,train,data/vehicle_dataset/images/train/camB_000106_0146.40.jpg
camB,data/cams/camB_20fps.mp4,2955,147.75,train,data/vehicle_dataset/images/train/camB_000107_0147.75.jpg
camB,data/cams/camB_20fps.mp4,2983,149.15,train,data/vehicle_dataset/images/train/camB_000108_0149.15.jpg
camB,data/cams/camB_20fps.mp4,3010,150.5,train,data/vehicle_dataset/images/train/camB_000109_0150.50.jpg
camB,data/cams/camB_20fps.mp4,3038,151.9,train,data/vehicle_dataset/images/train/camB_000110_0151.90.jpg
camB,data/cams/camB_20fps.mp4,3065,153.25,train,data/vehicle_dataset/images/train/camB_000111_0153.25.jpg
camB,data/cams/camB_20fps.mp4,3093,154.65,train,data/vehicle_dataset/images/train/camB_000112_0154.65.jpg
camB,data/cams/camB_20fps.mp4,3120,156.0,train,data/vehicle_dataset/images/train/camB_000113_0156.00.jpg
camB,data/cams/camB_20fps.mp4,3148,157.4,train,data/vehicle_dataset/images/train/camB_000114_0157.40.jpg
camB,data/cams/camB_20fps.mp4,3175,158.75,train,data/vehicle_dataset/images/train/camB_000115_0158.75.jpg
camB,data/cams/camB_20fps.mp4,3203,160.15,train,data/vehicle_dataset/images/train/camB_000116_0160.15.jpg
camB,data/cams/camB_20fps.mp4,3230,161.5,train,data/vehicle_dataset/images/train/camB_000117_0161.50.jpg
camB,data/cams/camB_20fps.mp4,3258,162.9,train,data/vehicle_dataset/images/train/camB_000118_0162.90.jpg
camB,data/cams/camB_20fps.mp4,3285,164.25,train,data/vehicle_dataset/images/train/camB_000119_0164.25.jpg
camB,data/cams/camB_20fps.mp4,3313,165.65,train,data/vehicle_dataset/images/train/camB_000120_0165.65.jpg
camB,data/cams/camB_20fps.mp4,3340,167.0,train,data/vehicle_dataset/images/train/camB_000121_0167.00.jpg
camB,data/cams/camB_20fps.mp4,3368,168.4,train,data/vehicle_dataset/images/train/camB_000122_0168.40.jpg
camB,data/cams/camB_20fps.mp4,3395,169.75,train,data/vehicle_dataset/images/train/camB_000123_0169.75.jpg
camB,data/cams/camB_20fps.mp4,3423,171.15,train,data/vehicle_dataset/images/train/camB_000124_0171.15.jpg
camB,data/cams/camB_20fps.mp4,3450,172.5,train,data/vehicle_dataset/images/train/camB_000125_0172.50.jpg
camB,data/cams/camB_20fps.mp4,3478,173.9,val,data/vehicle_dataset/images/val/camB_000126_0173.90.jpg
camB,data/cams/camB_20fps.mp4,3505,175.25,val,data/vehicle_dataset/images/val/camB_000127_0175.25.jpg
camB,data/cams/camB_20fps.mp4,3533,176.65,val,data/vehicle_dataset/images/val/camB_000128_0176.65.jpg
camB,data/cams/camB_20fps.mp4,3560,178.0,val,data/vehicle_dataset/images/val/camB_000129_0178.00.jpg
camB,data/cams/camB_20fps.mp4,3588,179.4,val,data/vehicle_dataset/images/val/camB_000130_0179.40.jpg
camB,data/cams/camB_20fps.mp4,3615,180.75,val,data/vehicle_dataset/images/val/camB_000131_0180.75.jpg
camB,data/cams/camB_20fps.mp4,3643,182.15,val,data/vehicle_dataset/images/val/camB_000132_0182.15.jpg
camB,data/cams/camB_20fps.mp4,3670,183.5,val,data/vehicle_dataset/images/val/camB_000133_0183.50.jpg
camB,data/cams/camB_20fps.mp4,3698,184.9,val,data/vehicle_dataset/images/val/camB_000134_0184.90.jpg
camB,data/cams/camB_20fps.mp4,3725,186.25,val,data/vehicle_dataset/images/val/camB_000135_0186.25.jpg
camB,data/cams/camB_20fps.mp4,3752,187.6,val,data/vehicle_dataset/images/val/camB_000136_0187.60.jpg
camB,data/cams/camB_20fps.mp4,3780,189.0,val,data/vehicle_dataset/images/val/camB_000137_0189.00.jpg
camB,data/cams/camB_20fps.mp4,3807,190.35,val,data/vehicle_dataset/images/val/camB_000138_0190.35.jpg
camB,data/cams/camB_20fps.mp4,3835,191.75,val,data/vehicle_dataset/images/val/camB_000139_0191.75.jpg
camB,data/cams/camB_20fps.mp4,3862,193.1,val,data/vehicle_dataset/images/val/camB_000140_0193.10.jpg
camB,data/cams/camB_20fps.mp4,3890,194.5,val,data/vehicle_dataset/images/val/camB_000141_0194.50.jpg
camB,data/cams/camB_20fps.mp4,3917,195.85,val,data/vehicle_dataset/images/val/camB_000142_0195.85.jpg
camB,data/cams/camB_20fps.mp4,3945,197.25,val,data/vehicle_dataset/images/val/camB_000143_0197.25.jpg
camB,data/cams/camB_20fps.mp4,3972,198.6,val,data/vehicle_dataset/images/val/camB_000144_0198.60.jpg
camB,data/cams/camB_20fps.mp4,4000,200.0,val,data/vehicle_dataset/images/val/camB_000145_0200.00.jpg
camB,data/cams/camB_20fps.mp4,4027,201.35,val,data/vehicle_dataset/images/val/camB_000146_0201.35.jpg
camB,data/cams/camB_20fps.mp4,4055,202.75,val,data/vehicle_dataset/images/val/camB_000147_0202.75.jpg
camB,data/cams/camB_20fps.mp4,4082,204.1,val,data/vehicle_dataset/images/val/camB_000148_0204.10.jpg
camB,data/cams/camB_20fps.mp4,4110,205.5,val,data/vehicle_dataset/images/val/camB_000149_0205.50.jpg
camB,data/cams/camB_20fps.mp4,4137,206.85,val,data/vehicle_dataset/images/val/camB_000150_0206.85.jpg
camB,data/cams/camB_20fps.mp4,4165,208.25,val,data/vehicle_dataset/images/val/camB_000151_0208.25.jpg
camB,data/cams/camB_20fps.mp4,4192,209.6,val,data/vehicle_dataset/images/val/camB_000152_0209.60.jpg
camB,data/cams/camB_20fps.mp4,4220,211.0,val,data/vehicle_dataset/images/val/camB_000153_0211.00.jpg
camB,data/cams/camB_20fps.mp4,4247,212.35,val,data/vehicle_dataset/images/val/camB_000154_0212.35.jpg
camB,data/cams/camB_20fps.mp4,4275,213.75,val,data/vehicle_dataset/images/val/camB_000155_0213.75.jpg
camB,data/cams/camB_20fps.mp4,4302,215.1,val,data/vehicle_dataset/images/val/camB_000156_0215.10.jpg
camB,data/cams/camB_20fps.mp4,4330,216.5,val,data/vehicle_dataset/images/val/camB_000157_0216.50.jpg
camB,data/cams/camB_20fps.mp4,4357,217.85,val,data/vehicle_dataset/images/val/camB_000158_0217.85.jpg
camB,data/cams/camB_20fps.mp4,4385,219.25,val,data/vehicle_dataset/images/val/camB_000159_0219.25.jpg
camB,data/cams/camB_20fps.mp4,4412,220.6,val,data/vehicle_dataset/images/val/camB_000160_0220.60.jpg
camB,data/cams/camB_20fps.mp4,4440,222.0,val,data/vehicle_dataset/images/val/camB_000161_0222.00.jpg
camB,data/cams/camB_20fps.mp4,4467,223.35,test,data/vehicle_dataset/images/test/camB_000162_0223.35.jpg
camB,data/cams/camB_20fps.mp4,4495,224.75,test,data/vehicle_dataset/images/test/camB_000163_0224.75.jpg
camB,data/cams/camB_20fps.mp4,4522,226.1,test,data/vehicle_dataset/images/test/camB_000164_0226.10.jpg
camB,data/cams/camB_20fps.mp4,4550,227.5,test,data/vehicle_dataset/images/test/camB_000165_0227.50.jpg
camB,data/cams/camB_20fps.mp4,4577,228.85,test,data/vehicle_dataset/images/test/camB_000166_0228.85.jpg
camB,data/cams/camB_20fps.mp4,4605,230.25,test,data/vehicle_dataset/images/test/camB_000167_0230.25.jpg
camB,data/cams/camB_20fps.mp4,4632,231.6,test,data/vehicle_dataset/images/test/camB_000168_0231.60.jpg
camB,data/cams/camB_20fps.mp4,4660,233.0,test,data/vehicle_dataset/images/test/camB_000169_0233.00.jpg
camB,data/cams/camB_20fps.mp4,4687,234.35,test,data/vehicle_dataset/images/test/camB_000170_0234.35.jpg
camB,data/cams/camB_20fps.mp4,4715,235.75,test,data/vehicle_dataset/images/test/camB_000171_0235.75.jpg
camB,data/cams/camB_20fps.mp4,4742,237.1,test,data/vehicle_dataset/images/test/camB_000172_0237.10.jpg
camB,data/cams/camB_20fps.mp4,4770,238.5,test,data/vehicle_dataset/images/test/camB_000173_0238.50.jpg
camB,data/cams/camB_20fps.mp4,4797,239.85,test,data/vehicle_dataset/images/test/camB_000174_0239.85.jpg
camB,data/cams/camB_20fps.mp4,4825,241.25,test,data/vehicle_dataset/images/test/camB_000175_0241.25.jpg
camB,data/cams/camB_20fps.mp4,4852,242.6,test,data/vehicle_dataset/images/test/camB_000176_0242.60.jpg
camB,data/cams/camB_20fps.mp4,4880,244.0,test,data/vehicle_dataset/images/test/camB_000177_0244.00.jpg
camB,data/cams/camB_20fps.mp4,4907,245.35,test,data/vehicle_dataset/images/test/camB_000178_0245.35.jpg
camB,data/cams/camB_20fps.mp4,4935,246.75,test,data/vehicle_dataset/images/test/camB_000179_0246.75.jpg
